time_s,injected_current_A,voltage_Node_1_V,voltage_Node_2_V,i1_Line_1_e1_A,i2_Line_1_e1_A
2.8899999999999998e-04,4.6542888546476507e+02,7.1700727219055989e+03,7.2367674056250398e+03,4.3731804545277009e+02,5.6221608292784481e+01
2.8949999999999999e-04,4.6202907168536387e+02,7.1206074607485789e+03,7.1868349737898825e+03,4.3412312508580817e+02,5.5811915121227003e+01
2.9000000000000000e-04,4.5865409249176679e+02,7.0714975346838473e+03,7.1372631918120169e+03,4.3095154595202348e+02,5.5405198790545569e+01
2.9050000000000001e-04,4.5530376647496553e+02,7.0227420739266599e+03,7.0880480175644188e+03,4.2780310233220644e+02,5.5001457650696921e+01
2.9100000000000003e-04,4.5197791355107853e+02,6.9743365261182626e+03,7.0391877113583760e+03,4.2467762804738777e+02,5.4600647782627561e+01
2.9149999999999998e-04,4.4867635495167002e+02,6.9262807842574839e+03,6.9906786005057438e+03,4.2157495585405559e+02,5.4202774940798804e+01
2.9200000000000000e-04,4.4539891321413779e+02,6.8785706932771500e+03,6.9425195363502571e+03,4.1849495760922855e+02,5.3807798511616170e+01
2.9250000000000001e-04,4.4214541217217294e+02,6.8312061846318538e+03,6.8947072100442310e+03,4.1543748110591378e+02,5.3415724183048269e+01
2.9300000000000002e-04,4.3891567694628930e+02,6.7841825356202753e+03,6.8472405338071185e+03,4.1240238330657257e+02,5.3026505361538739e+01
2.9349999999999998e-04,4.3570953393441908e+02,6.7374990806525748e+03,6.8001158054842745e+03,4.0938947520564125e+02,5.2640142074837740e+01
2.9399999999999999e-04,4.3252681080257719e+02,6.6911506103113352e+03,6.7533314593487885e+03,4.0639857908168415e+02,5.2256583273287845e+01
2.9450000000000000e-04,4.2936733647559646e+02,6.6451366359202002e+03,6.7068834061988528e+03,4.0342949417787077e+02,5.1875831308019940e+01
2.9500000000000001e-04,4.2623094112792546e+02,6.5994524858218210e+03,6.6607701682966290e+03,4.0048206444713196e+02,5.1497840528087409e+01
2.9550000000000003e-04,4.2311745617449543e+02,6.5540985224967808e+03,6.6149880735156185e+03,3.9755613239664581e+02,5.1122621542921024e+01
2.9599999999999998e-04,4.2002671426165250e+02,6.5090705205099221e+03,6.5695363035959890e+03,3.9465158448827560e+02,5.0750132425209472e+01
2.9650000000000000e-04,4.1695854925815325e+02,6.4643688696741956e+03,6.5244115928958781e+03,3.9176827964909216e+02,5.0380383550700344e+01
2.9700000000000001e-04,4.1391279624622899e+02,6.4199887004054399e+03,6.4796131796494665e+03,3.8890608686794531e+02,5.0013326227722587e+01
2.9750000000000002e-04,4.1088929151270946e+02,6.3759297168679841e+03,6.4351373488622630e+03,3.8606482306909629e+02,4.9648964330311628e+01
2.9799999999999998e-04,4.0788787254021287e+02,6.3321865025088991e+03,6.3909827899013326e+03,3.8324431774039158e+02,4.9287244178929313e+01
2.9849999999999999e-04,4.0490837799839562e+02,6.2887589516335574e+03,6.3471453496255199e+03,3.8044437432481436e+02,4.8928172174686495e+01
2.9900000000000000e-04,4.0195064773526678e+02,6.2456422532604338e+03,6.3036238089833860e+03,3.7766484637555232e+02,4.8571700732353861e+01
2.9950000000000002e-04,3.9901452276856264e+02,6.2028372456679936e+03,6.2604144816169355e+03,3.7490558560908858e+02,4.8217845408438848e+01
2.9999999999999997e-04,3.9609984527718046e+02,6.1603396152711939e+03,6.2175168798136438e+03,3.7216649277996976e+02,4.7866562778143702e+01
3.0049999999999999e-04,3.9320645859267142e+02,6.1181502167193903e+03,6.1749277683952023e+03,3.6944743749107147e+02,4.7517867996235339e+01
3.0100000000000000e-04,3.9033420719079510e+02,6.0762640122666562e+03,6.1326467120426241e+03,3.6674830035095511e+02,4.7171710052505489e+01
3.0150000000000001e-04,3.8748293668312789e+02,6.0346810786759088e+03,6.0906699677267825e+03,3.6406890352972641e+02,4.6828096724222917e+01
3.0200000000000002e-04,3.8465249380873030e+02,5.9933957679317609e+03,6.0489964774058171e+03,3.6140908310414670e+02,4.6486971453631440e+01
3.0249999999999998e-04,3.8184272642586888e+02,5.9524083611323440e+03,6.0076220063669680e+03,3.5876864595511506e+02,4.6148344761960516e+01
3.0299999999999999e-04,3.7905348350379211e+02,5.9117138867103276e+03,5.9665455921702742e+03,3.5614745473781886e+02,4.5812166912271834e+01
3.0350000000000000e-04,3.7628461511456129e+02,5.8713136675827627e+03,5.9257635189561042e+03,3.5354536986773246e+02,4.5478458527299438e+01
3.0400000000000002e-04,3.7353597242493151e+02,5.8312032833025078e+03,5.8852756313505306e+03,3.5096230614243677e+02,4.5147174488517294e+01
3.0449999999999997e-04,3.7080740768828355e+02,5.7913840623197248e+03,5.8450787116906286e+03,3.4839814342293630e+02,4.4818334847274116e+01
3.0499999999999999e-04,3.6809877423660436e+02,5.7518507760098000e+03,5.8051726531694585e+03,3.4585277357745508e+02,4.4491886036690119e+01
3.0550000000000000e-04,3.6540992647251500e+02,5.7126038785087512e+03,5.7655536689554356e+03,3.4332602334485000e+02,4.4167839815270725e+01
3.0600000000000001e-04,3.6274071986134527e+02,5.6736374641490911e+03,5.7262209522777775e+03,3.4081773478546893e+02,4.3846136477181062e+01
3.0650000000000002e-04,3.6009101092324863e+02,5.6349522066596110e+03,5.6871701682951389e+03,3.3832771745103855e+02,4.3526790756425669e+01
3.0699999999999998e-04,3.5746065722536099e+02,5.5965429511814873e+03,5.6484006103145657e+03,3.3585584263081500e+02,4.3209750529683220e+01
3.0749999999999999e-04,3.5484951737399575e+02,5.5584115167780110e+03,5.6099085170908875e+03,3.3340197895660049e+02,4.2895041633809171e+01
3.0800000000000001e-04,3.5225745100687789e+02,5.5205533563106146e+03,5.5716940690804913e+03,3.3096605508134917e+02,4.2582617045810537e+01
3.0850000000000002e-04,3.4968431878540895e+02,5.4829702836186116e+03,5.5337540528647878e+03,3.2854796074423984e+02,4.2272501859125100e+01
3.0899999999999998e-04,3.4712998238696230e+02,5.4456568548015202e+03,5.4960886939037737e+03,3.2614759875736718e+02,4.1964639691751358e+01
3.0949999999999999e-04,3.4459430449720503e+02,5.4086139081510337e+03,5.4586941450627637e+03,3.2376479975160373e+02,4.1659046383574037e+01
3.1000000000000000e-04,3.4207714880244384e+02,5.3718352519984910e+03,5.4215698507124689e+03,3.2139941117455783e+02,4.1355658786178822e+01
3.1050000000000001e-04,3.3957837998198704e+02,5.3353219606466664e+03,5.3847113561961014e+03,3.1905124446806485e+02,4.1054495962671638e+01
3.1100000000000002e-04,3.3709786370052234e+02,5.2990686715258053e+03,5.3481182109147267e+03,3.1672017911256944e+02,4.0755503148605271e+01
3.1149999999999998e-04,3.3463546660050162e+02,5.2630777141531944e+03,5.3117865915531220e+03,3.1440609149522743e+02,4.0458711573300945e+01
3.1199999999999999e-04,3.3219105629452969e+02,5.2273443935006580e+03,5.2757170196294537e+03,3.1210892399569639e+02,4.0164072081357517e+01
3.1250000000000001e-04,3.2976450135775121e+02,5.1918710231266596e+03,5.2399062722034723e+03,3.0982857588326624e+02,3.9871614983293853e+01
3.1300000000000002e-04,3.2735567132022510e+02,5.1566519174475325e+03,5.2043549124723650e+03,3.0756496063654504e+02,3.9581280799742899e+01
3.1349999999999998e-04,3.2496443665928393e+02,5.1216883077401944e+03,5.1690590155338214e+03,3.0531791209117591e+02,3.9293089575044860e+01
3.1399999999999999e-04,3.2259066879186560e+02,5.0869736854226867e+03,5.1340182779178140e+03,3.0308728248391435e+02,3.9006974394919098e+01
3.1450000000000000e-04,3.2023424006681404e+02,5.0525095354470977e+03,5.0992281040407397e+03,3.0087288433839603e+02,3.8722958792333827e+01
3.1500000000000001e-04,3.1789502375713232e+02,5.0182902610121746e+03,5.0646883008927616e+03,2.9867460489760469e+02,3.8440985082946611e+01
3.1550000000000003e-04,3.1557289405218319e+02,4.9843187192705809e+03,5.0303949653147210e+03,2.9649232785258528e+02,3.8161090098581042e+01
3.1599999999999998e-04,3.1326772604982244e+02,4.9505900443525898e+03,4.9963489668235707e+03,2.9432600923082646e+02,3.7883222302344166e+01
3.1650000000000000e-04,3.1097939574845134e+02,4.9171070666445448e+03,4.9625470584084978e+03,2.9217555750225893e+02,3.7607417427183350e+01
3.1700000000000001e-04,3.0870778003897937e+02,4.8838638299690065e+03,4.9289901481210545e+03,2.9004089655933012e+02,3.7333612585309425e+01
3.1750000000000002e-04,3.0645275669667473e+02,4.8508619693872170e+03,4.8956742144854870e+03,2.8792186272410754e+02,3.7061832171348215e+01
3.1799999999999998e-04,3.0421420437289106e+02,4.8180946253235306e+03,4.8625992081872537e+03,2.8581831240143083e+02,3.6792005147048258e+01
3.1849999999999999e-04,3.0199200258665155e+02,4.7855637054687686e+03,4.8297603697041341e+03,2.8373005833506841e+02,3.6524159679973366e+01
3.1900000000000000e-04,2.9978603171606966e+02,4.7532633495548434e+03,4.7971577660394978e+03,2.8165699509303477e+02,3.6258234857049274e+01
3.1950000000000001e-04,2.9759617298958500e+02,4.7211969623320692e+03,4.7647873948325141e+03,2.7959901320271956e+02,3.5994273354185509e+01
3.2000000000000003e-04,2.9542230847699238e+02,4.6893594817415942e+03,4.7326504820267000e+03,2.7755608228699884e+02,3.5732220976421900e+01
3.2049999999999998e-04,2.9326432108023869e+02,4.6577542747142725e+03,4.7007437406822646e+03,2.7552811967643220e+02,3.5472119113956182e+01
3.2100000000000000e-04,2.9112209452395842e+02,4.6263750822574366e+03,4.6690684321803492e+03,2.7351505941818778e+02,3.5213901122772995e+01
3.2150000000000001e-04,2.8899551334572345e+02,4.5952239556411441e+03,4.6376204176581596e+03,2.7151673953110230e+02,3.4957595913901400e+01
3.2200000000000002e-04,2.8688446288596907e+02,4.5642936460693018e+03,4.6063999044849479e+03,2.6953301990162072e+02,3.4703127922715396e+01
3.2249999999999998e-04,2.8478882927756717e+02,4.5335864976391385e+03,4.5754019434649745e+03,2.6756371252930830e+02,3.4450530136901364e+01
3.2299999999999999e-04,2.8270849943500679e+02,4.5030963536279669e+03,4.5446268644210868e+03,2.6560871881308049e+02,3.4199738065812824e+01
3.2350000000000000e-04,2.8064336104314543e+02,4.4728271886686925e+03,4.5140705439542799e+03,2.6366793558051268e+02,3.3950800499277989e+01
3.2400000000000001e-04,2.7859330254548604e+02,4.4427737156434232e+03,4.4837345737603464e+03,2.6174134597227885e+02,3.3703660269463228e+01
3.2449999999999997e-04,2.7655821313193525e+02,4.4129398597473264e+03,4.4536156088186690e+03,2.5982887576860094e+02,3.3458364683451407e+01
3.2499999999999999e-04,2.7453798272599545e+02,4.3833190222638586e+03,4.4237152729384761e+03,2.5793046884123669e+02,3.3214842943337715e+01
3.2550000000000000e-04,2.7253250197133815e+02,4.3539136838518243e+03,4.3940292858414614e+03,2.5604596396742545e+02,3.2973128655901519e+01
3.2600000000000001e-04,2.7054166221770225e+02,4.3247161624782239e+03,4.3645581136613255e+03,2.5417522368119262e+02,3.2733141267932467e+01
3.2650000000000002e-04,2.6856535550605963e+02,4.2957292528463440e+03,4.3352965876178059e+03,2.5231805807844694e+02,3.2494918785051880e+01
3.2699999999999998e-04,2.6660347455298563e+02,4.2669464632569652e+03,4.3062453023743801e+03,2.5047437474511344e+02,3.2258392733548988e+01
3.2749999999999999e-04,2.6465591273416663e+02,4.2383723616867792e+03,4.2773999875733498e+03,2.4864407610319677e+02,3.2023618305986759e+01
3.2800000000000000e-04,2.6272256406697687e+02,4.2100014016072600e+03,4.2487626095933592e+03,2.4682715860576354e+02,3.1790534990338472e+01
3.2850000000000002e-04,2.6080332319204723e+02,4.1818380888041756e+03,4.2203297431016254e+03,2.4502355588542969e+02,3.1559196283479423e+01
3.2899999999999997e-04,2.5889808535374925e+02,4.1538754409075664e+03,4.1921033825198901e+03,2.4323322111435255e+02,3.1329526764338937e+01
3.2949999999999999e-04,2.5700674637951136e+02,4.1261163801149487e+03,4.1640790767881736e+03,2.4145599260041126e+02,3.1101564912980223e+01
3.3000000000000000e-04,2.5512920265788165e+02,4.0985527386254398e+03,4.1362575505343812e+03,2.3969173439467158e+02,3.0875224640351348e+01
3.3050000000000001e-04,2.5326535111524362e+02,4.0711877744078920e+03,4.1086333788133379e+03,2.3794025317103387e+02,3.0650549162668085e+01
3.3100000000000002e-04,2.5141508919109046e+02,4.0440146137585289e+03,4.0812074201632640e+03,2.3620146174155479e+02,3.0427465533695170e+01
3.3149999999999998e-04,2.4957831481176183e+02,4.0170384403655225e+03,4.0539752245089330e+03,2.3447526706790541e+02,3.0206035637474770e+01
3.3199999999999999e-04,2.4775492636253233e+02,3.9902534051953626e+03,4.0269391390160672e+03,2.3276167839859659e+02,2.9986195160068860e+01
3.3250000000000000e-04,2.4594482265795196e+02,3.9636646149191001e+03,4.0000956286851506e+03,2.3106063623360819e+02,2.9768004051956552e+01
3.3300000000000002e-04,2.4414790291032037e+02,3.9372646487933998e+03,3.9734470630292017e+03,2.2937210211450474e+02,2.9551381693445990e+01
3.3349999999999997e-04,2.4236406669618373e+02,3.9110568785127252e+03,3.9469887819869473e+03,2.2769591212701062e+02,2.9336371586556254e+01
3.3399999999999999e-04,2.4059321392073252e+02,3.8850325851705711e+03,3.9207217627709288e+03,2.2603193016458022e+02,2.9122881434886068e+01
3.3450000000000000e-04,2.3883524477998185e+02,3.8591954975631234e+03,3.8946402770098975e+03,2.2437995733509001e+02,2.8910959822403186e+01
3.3500000000000001e-04,2.3709005972060456e+02,3.8335382998201712e+03,3.8687454394649430e+03,2.2273991012621946e+02,2.8700528714907989e+01
3.3550000000000002e-04,2.3535755939729304e+02,3.8080668087864397e+03,3.8430325763795154e+03,2.2111169834767725e+02,2.8491656944069774e+01
3.3599999999999998e-04,2.3363764462751934e+02,3.7827748160918418e+03,3.8175044149765781e+03,2.1949534292054250e+02,2.8284275804647592e+01
3.3649999999999999e-04,2.3193021634356074e+02,3.7576680432793510e+03,3.7921572693728776e+03,2.1789078952417162e+02,2.8078451918935770e+01
3.3700000000000001e-04,2.3023517554166227e+02,3.7327385601290189e+03,3.7669938804956219e+03,2.1629800640302119e+02,2.7874098736261288e+01
3.3750000000000002e-04,2.2855242322819808e+02,3.7079901867229310e+03,3.7420093269172830e+03,2.1471682478780986e+02,2.7671264858609703e+01
3.3799999999999998e-04,2.2688186036270591e+02,3.6834135687323396e+03,3.7172048218638920e+03,2.1314710582781231e+02,2.7469850930662062e+01
3.3849999999999999e-04,2.2522338779765690e+02,3.6590129029632553e+03,3.6925742697507303e+03,2.1158864190668510e+02,2.7269910980685751e+01
3.3900000000000000e-04,2.2357690621483815e+02,3.6347803515897685e+03,3.6681190217725671e+03,2.1004135065485229e+02,2.7071361086699113e+01
3.3950000000000001e-04,2.2194231605821648e+02,3.6107223716350163e+03,3.6438341191285253e+03,2.0850514199401846e+02,2.6874277204789820e+01
3.4000000000000002e-04,2.2031951746316483e+02,3.5868323180268490e+03,3.6197226558148395e+03,2.0698004637865233e+02,2.6678585456357723e+01
3.4049999999999998e-04,2.1870841018193349e+02,3.5631165289909841e+03,3.5957807354778088e+03,2.0546601184657948e+02,2.6484359258163693e+01
3.4099999999999999e-04,2.1710889350525417e+02,3.5395664700354246e+03,3.5720114525376302e+03,2.0396301050396278e+02,2.6291505173646186e+01
3.4150000000000001e-04,2.1552086617997787e+02,3.5161863931073967e+03,3.5484095507133097e+03,2.0247086475108426e+02,2.6100076857988938e+01
3.4200000000000002e-04,2.1394422632264806e+02,3.4929661974309565e+03,3.5249764454687065e+03,2.0098942902575664e+02,2.5909966796086678e+01
3.4249999999999998e-04,2.1237887132892976e+02,3.4699105280973345e+03,3.5017055863163041e+03,1.9951848233203395e+02,2.5721234401136201e+01
3.4299999999999999e-04,2.1082469777882108e+02,3.4470109181437110e+03,3.4785985221984847e+03,1.9805793945129608e+02,2.5533788809993808e+01
3.4350000000000000e-04,2.0928160133759221e+02,3.4242744549711133e+03,3.4556499230553200e+03,1.9660770615609340e+02,2.5347713146903430e+01
3.4400000000000001e-04,2.0774947665240686e+02,3.4016939512159770e+03,3.4328632171171885e+03,1.9516781880888175e+02,2.5162927316802183e+01
3.4450000000000003e-04,2.0622821724460508e+02,3.3792763450714956e+03,3.4102342122001355e+03,1.9373822337586034e+02,2.4979511504882169e+01
3.4499999999999998e-04,2.0471771539763910e+02,3.3570123715225054e+03,3.3877663173869914e+03,1.9231889133950335e+02,2.4797364142156312e+01
3.4550000000000000e-04,2.0321786204067834e+02,3.3349066761143986e+03,3.3654538394951596e+03,1.9090963047443552e+02,2.4616543712677867e+01
3.4600000000000001e-04,2.0172854662792435e+02,3.3129482662688097e+03,3.3432983386150190e+03,1.8951028269586095e+02,2.4436933123786389e+01
3.4650000000000002e-04,2.0024965701369555e+02,3.2911421928803356e+03,3.3212926904806882e+03,1.8812060701912469e+02,2.4258596930356532e+01
3.4699999999999998e-04,1.9878107932337528e+02,3.2694792183572827e+03,3.2994385779911245e+03,1.8674050950211563e+02,2.4081435960275087e+01
3.4749999999999999e-04,1.9732269782034035e+02,3.2479670289611495e+03,3.2777301821160145e+03,1.8536988558037410e+02,2.3905540377688681e+01
3.4800000000000000e-04,1.9587439476902426e+02,3.2265977552525510e+03,3.2561712081755395e+03,1.8400877205313964e+02,2.3730822514713992e+01
3.4850000000000001e-04,1.9443605029429537e+02,3.2053788962325816e+03,3.2347570512826642e+03,1.8265710643920897e+02,2.3557369120171131e+01
3.4900000000000003e-04,1.9300754223737130e+02,3.1843002935749464e+03,3.2134913710375549e+03,1.8131485317251509e+02,2.3385068910123152e+01
3.4949999999999998e-04,1.9158874600852678e+02,3.1633669235482084e+03,3.1923679019260271e+03,1.7998179751726411e+02,2.3213984775085066e+01
3.5000000000000000e-04,1.9017953443688847e+02,3.1425667182536599e+03,3.1713882638681134e+03,1.7865776099440291e+02,2.3043988277132087e+01
3.5050000000000001e-04,1.8877977761765604e+02,3.1219050679853754e+03,3.1505446051843537e+03,1.7734247389715119e+02,2.2875148680878937e+01
3.5100000000000002e-04,1.8738934275712796e+02,3.1013717868994281e+03,3.1298386521016328e+03,1.7603582571078664e+02,2.2707356808346191e+01
3.5149999999999998e-04,1.8600809401595566e+02,3.0809751080732167e+03,3.1092639457608020e+03,1.7473769339473324e+02,2.2540709580048116e+01
3.5199999999999999e-04,1.8463589235109706e+02,3.0607063065778129e+03,3.0888243873158972e+03,1.7344810693562454e+02,2.2375110092342027e+01
3.5250000000000000e-04,1.8327259535698701e+02,3.0405733842623777e+03,3.0685148114599615e+03,1.7216698722244246e+02,2.2210651312718255e+01
3.5300000000000002e-04,1.8191805710648990e+02,3.0205650931060154e+03,3.0483390417488117e+03,1.7089428350840376e+02,2.2047210351341761e+01
3.5349999999999997e-04,1.8057212799225016e+02,3.0006866588573175e+03,3.0282900745959596e+03,1.6962974888090798e+02,2.1884853946437545e+01
3.5399999999999999e-04,1.7923465456910534e+02,2.9809247223946913e+03,3.0083694832533874e+03,1.6837317495105890e+02,2.1723440250011350e+01
3.5450000000000000e-04,1.7790547939827971e+02,2.9612849327023832e+03,2.9885685061338299e+03,1.6712425294924196e+02,2.1563042708006208e+01
3.5500000000000001e-04,1.7658444089412234e+02,2.9417559514456043e+03,2.9688888040850943e+03,1.6588284662001888e+02,2.1403540196991230e+01
3.5550000000000002e-04,1.7527137317420866e+02,2.9223464996939765e+03,2.9493231039434941e+03,1.6464880513719550e+02,2.1245036084333009e+01
3.5599999999999998e-04,1.7396610591367192e+02,2.9030468036387610e+03,2.9298754100653750e+03,1.6342214358149226e+02,2.1087422384131401e+01
3.5649999999999999e-04,1.7266846420468065e+02,2.8838653091478191e+03,2.9105398317575673e+03,1.6220275728461911e+02,2.0930797963643784e+01
3.5700000000000000e-04,1.7137826842202699e+02,2.8647894662174003e+03,2.8913202644170087e+03,1.6099057169277512e+02,2.0775026286002287e+01
3.5750000000000002e-04,1.7009533409583591e+02,2.8458246726237157e+03,2.8722087880014406e+03,1.5978529761019809e+02,2.0620177445461337e+01
3.5799999999999997e-04,1.6881947179244884e+02,2.8269560518556136e+03,2.8532068219913708e+03,1.5858668708498908e+02,2.0466094019261618e+01
3.5849999999999999e-04,1.6755048700457888e+02,2.8081894437066439e+03,2.8343045056434203e+03,1.5739438199472170e+02,2.0312853257495334e+01
3.5900000000000000e-04,1.6628818005187267e+02,2.7895121539071260e+03,2.8155033336078559e+03,1.5620821170752197e+02,2.0160320153055466e+01
3.5950000000000001e-04,1.6503234599304682e+02,2.7709333586756075e+03,2.7967950476132937e+03,1.5502798915566495e+02,2.0008604482276070e+01
3.6000000000000002e-04,1.6378277455080197e+02,2.7524420548527269e+03,2.7781836826488397e+03,1.5385370780207404e+02,1.9857585438937207e+01
3.6049999999999998e-04,1.6253925005074089e+02,2.7340471107615813e+03,2.7596624731383818e+03,1.5268523013883373e+02,1.9707367841672919e+01
3.6099999999999999e-04,1.6130155137554021e+02,2.7157344841306258e+03,2.7412353254378431e+03,1.5152245126205207e+02,1.9557799650353388e+01
3.6150000000000000e-04,1.6006945193564323e+02,2.6975097142806044e+03,2.7228932498430659e+03,1.5036503187672997e+02,1.9408954278799882e+01
3.6200000000000002e-04,1.5884271965774752e+02,2.6793562138470043e+03,2.7046374462279928e+03,1.4921267759620628e+02,1.9260656843769254e+01
3.6249999999999998e-04,1.5762111699237010e+02,2.6612800070313569e+03,2.6864568016308986e+03,1.4806497378997710e+02,1.9112988609697084e+01
3.6299999999999999e-04,1.5640440094176586e+02,2.6432668895338611e+03,2.6683525988549154e+03,1.4692171063635283e+02,1.8965799176545573e+01
3.6350000000000000e-04,1.5519232310946819e+02,2.6253265402341531e+03,2.6503154758555138e+03,1.4578266068598850e+02,1.8819205449483832e+01
3.6400000000000001e-04,1.5398462977269986e+02,2.6074466128883469e+03,2.6323494986309743e+03,1.4464779411256359e+02,1.8673072645046261e+01
3.6450000000000002e-04,1.5278106197887686e+02,2.5896364731829162e+03,2.6144469464285903e+03,1.4351693873298473e+02,1.8527512482552140e+01
3.6499999999999998e-04,1.5158135566739537e+02,2.5718804761945394e+03,2.5966117646686143e+03,1.4238995879419281e+02,1.8382356253753613e+01
3.6549999999999999e-04,1.5038524181784294e+02,2.5541843822670817e+03,2.5788338239527402e+03,1.4126646344369419e+02,1.8237681669577881e+01
3.6600000000000001e-04,1.4919244662573016e+02,2.5365297937806790e+03,2.5611141416648643e+03,1.4014611197514159e+02,1.8093295314652124e+01
3.6650000000000002e-04,1.4800269170676731e+02,2.5189230410244199e+03,2.5434402973673277e+03,1.3902843353278240e+02,1.7949283854746341e+01
3.6699999999999998e-04,1.4681569433064561e+02,2.5013483696696458e+03,2.5258134368382489e+03,1.3791318255234046e+02,1.7805480980069973e+01
3.6749999999999999e-04,1.4563116768519666e+02,2.4838161589218143e+03,2.5082230927599085e+03,1.3680009589928682e+02,1.7662012818449682e+01
3.6800000000000000e-04,1.4444882117171511e+02,2.4663127394836883e+03,2.4906735039121195e+03,1.3568912844724309e+02,1.7518730614521758e+01
3.6850000000000001e-04,1.4326836073212309e+02,2.4488482169890412e+03,2.4731560506866372e+03,1.3458008159219048e+02,1.7375755461312451e+01
3.6900000000000002e-04,1.4208948920854735e+02,2.4314053805465337e+03,2.4556749046617042e+03,1.3347279894972530e+02,1.7232902087966124e+01
3.6949999999999998e-04,1.4091190673575645e+02,2.4139904716107958e+03,2.4382188777595802e+03,1.3236684763786775e+02,1.7090255112319625e+01
3.6999999999999999e-04,1.3973531116677503e+02,2.3965833428404076e+03,2.4207890146513273e+03,1.3126185234253398e+02,1.6947602894017422e+01
3.7050000000000001e-04,1.3855939853185086e+02,2.3791909495852888e+03,2.4033716968425215e+03,1.3015729823601441e+02,1.6805040667625150e+01
3.7100000000000002e-04,1.3738386353080074e+02,2.3617961254485526e+03,2.3859681967623692e+03,1.2905292020831484e+02,1.6662387233940876e+01
3.7149999999999998e-04,1.3620840005860489e+02,2.3444103644673305e+03,2.3685671224623984e+03,1.2794843734548840e+02,1.6519781990617759e+01
3.7199999999999999e-04,1.3503270176395131e+02,2.3270188880581154e+03,2.3511732345566634e+03,1.2684381113952486e+02,1.6377063885304040e+01
3.7250000000000000e-04,1.3385646264026138e+02,2.3096330135807038e+03,2.3337772688117402e+03,1.2573883897342421e+02,1.6234367912050402e+01
3.7300000000000001e-04,1.3267937764854244e+02,2.2922342010035973e+03,2.3163840300123993e+03,1.2463336862786650e+02,1.6091494055720858e+01
3.7350000000000003e-04,1.3150114337123401e+02,2.2748296672136166e+03,2.2989815583175732e+03,1.2352694926961180e+02,1.5948538540878303e+01
3.7399999999999998e-04,1.3032145869601774e+02,2.2573977797832958e+03,2.2815713615754357e+03,1.2241919757934556e+02,1.5805273548858338e+01
3.7450000000000000e-04,1.2914002552836800e+02,2.2399466798658032e+03,2.2641389436812970e+03,1.2130958193069728e+02,1.5661808206185242e+01
3.7500000000000001e-04,1.2795654953142400e+02,2.2224581392041728e+03,2.2466862007176278e+03,1.2019784926045622e+02,1.5517949253316800e+01
3.7550000000000002e-04,1.2677074089155937e+02,2.2049454320272562e+03,2.2292012155354423e+03,1.1908373424568003e+02,1.5373855639642471e+01
3.7599999999999998e-04,1.2558231510782851e+02,2.1873931002192367e+03,2.2116898609755481e+03,1.1796724272649021e+02,1.5229357522932332e+01
3.7649999999999999e-04,1.2439099380326653e+02,2.1698143944161493e+03,2.1941427051829778e+03,1.1684820602687523e+02,1.5084610540122526e+01
3.7700000000000000e-04,1.2319650555582160e+02,2.1521898893277685e+03,2.1765658340630180e+03,1.1572651637939111e+02,1.4939403486810761e+01
3.7750000000000001e-04,1.2199858674649998e+02,2.1345285101261397e+03,2.1589470188816595e+03,1.1460174395291006e+02,1.4793850998520526e+01
3.7800000000000003e-04,1.2079698242211748e+02,2.1168075977556364e+03,2.1412888977159564e+03,1.1347353869832386e+02,1.4647712734750456e+01
3.7849999999999998e-04,1.1959144716986056e+02,2.0990372689026226e+03,2.1235766216234297e+03,1.1234139344739197e+02,1.4501119056408953e+01
3.7900000000000000e-04,1.1838174600068426e+02,2.0811987681188402e+03,2.1058134287661451e+03,1.1120511278145887e+02,1.4353868996969567e+01
3.7950000000000001e-04,1.1716765523840560e+02,2.0633080355818165e+03,2.0879874709218857e+03,1.1006449377192462e+02,1.4206149282370205e+01
3.8000000000000002e-04,1.1594896341118705e+02,2.0453495325947733e+03,2.0701065352575279e+03,1.0891963751642243e+02,1.4057786166989928e+01
3.8049999999999998e-04,1.1472547214196176e+02,2.0273393639024653e+03,2.0521616791627894e+03,1.0777045942863060e+02,1.3908964418065381e+01
3.8099999999999999e-04,1.1349699703421233e+02,2.0092578014773171e+03,2.0341611089792859e+03,1.0661694793603829e+02,1.3759466288757807e+01
3.8150000000000000e-04,1.1226336854939865e+02,1.9911163777022011e+03,2.0160929818464574e+03,1.0545874321781730e+02,1.3609433071730251e+01
3.8200000000000002e-04,1.1102443287221942e+02,1.9728919685190558e+03,1.9979618931709410e+03,1.0429557891996933e+02,1.3458616330612699e+01
3.8249999999999997e-04,1.0978005275980824e+02,1.9545975912217073e+03,1.9797532843027439e+03,1.0312702138383725e+02,1.3307176176152353e+01
3.8299999999999999e-04,1.0853010837089271e+02,1.9362145708932258e+03,1.9614725829728050e+03,1.0195298549639256e+02,1.3154908792178702e+01
3.8350000000000000e-04,1.0727449807089340e+02,1.9177625062379884e+03,1.9431086918994297e+03,1.0077338329154804e+02,1.3002037830954407e+01
3.8400000000000001e-04,1.0601313920890915e+02,1.8992264142142376e+03,1.9246722137654360e+03,9.9588466905937821e+01,1.2848390710730996e+01
3.8450000000000002e-04,1.0474596886252510e+02,1.8806262395557642e+03,1.9061554045771045e+03,9.8398289130391277e+01,1.2694190364895633e+01
3.8499999999999998e-04,1.0347294454639180e+02,1.8619425192396084e+03,1.8875694885171979e+03,9.7202988064427700e+01,1.2539216856469068e+01
