solver,length_m,rho_ohm_m,frequency_hz,z_real_ohm,z_imag_ohm,z_magnitude_ohm,z_phase_deg
mHEM,10,3000,2.0535250264571459e+04,4.2657757728466845e+02,-1.7045932356996229e+01,4.2691801701494933e+02,-2.2883074354223583e+00
mHEM,10,3000,2.1134890398366475e+04,4.2650703657806838e+02,-1.7505235989360663e+01,4.2686612132804470e+02,-2.3502860136048569e+00
mHEM,10,3000,2.1752040340195246e+04,4.2643396383887784e+02,-1.7977278055413763e+01,4.2681273181761935e+02,-2.4140024024734625e+00
mHEM,10,3000,2.2387211385683378e+04,4.2635823458952626e+02,-1.8462411152625826e+01,4.2675778238699542e+02,-2.4795060102554523e+00
mHEM,10,3000,2.3040929760558447e+04,4.2627971745384411e+02,-1.8960997291422796e+01,4.2670120333884051e+02,-2.5468476660876824e+00
mHEM,10,3000,2.3713737056616552e+04,4.2619827377512212e+02,-1.9473407969852879e+01,4.2664292117279325e+02,-2.6160796424867110e+00
mHEM,10,3000,2.4406190680419812e+04,4.2611375722181521e+02,-2.0000024181309577e+01,4.2658285837682814e+02,-2.6872556697896646e+00
mHEM,10,3000,2.5118864315095823e+04,4.2602601334585711e+02,-2.0541236686470395e+01,4.2652093319317169e+02,-2.7604309872873944e+00
mHEM,10,3000,2.5852348395621888e+04,4.2593487911967043e+02,-2.1097446241292626e+01,4.2645705937244429e+02,-2.8356623896598765e+00
mHEM,10,3000,2.6607250597988084e+04,4.2584018245870232e+02,-2.1669063716001837e+01,4.2639114591978694e+02,-2.9130082600220506e+00
mHEM,10,3000,2.7384196342643612e+04,4.2574174171712423e+02,-2.2256510220919054e+01,4.2632309682627374e+02,-2.9925286052926081e+00
mHEM,10,3000,2.8183829312644550e+04,4.2563936513519957e+02,-2.2860217414775963e+01,4.2625281077424762e+02,-3.0742851177259771e+00
mHEM,10,3000,2.9006811986931560e+04,4.2553285028466217e+02,-2.3480627552168560e+01,4.2618018084095883e+02,-3.1583412029118065e+00
mHEM,10,3000,2.9853826189179570e+04,4.2542198347935687e+02,-2.4118193566904413e+01,4.2610509418269203e+02,-3.2447620143988209e+00
mHEM,10,3000,3.0725573652674455e+04,4.2530653912278427e+02,-2.4773379421038147e+01,4.2602743168549506e+02,-3.3336145261630943e+00
mHEM,10,3000,3.1622776601683792e+04,4.2518627909185835e+02,-2.5446659849611642e+01,4.2594706763338741e+02,-3.4249675255260259e+00
mHEM,10,3000,3.2546178349804602e+04,4.2506095195948382e+02,-2.6138521122879450e+01,4.2586386929063826e+02,-3.5188917459386033e+00
mHEM,10,3000,3.3496543915782793e+04,4.2493029235240670e+02,-2.6849460412166195e+01,4.2577769655434781e+02,-3.6154598133994567e+00
mHEM,10,3000,3.4474660657314911e+04,4.2479402012237523e+02,-2.7579986322323837e+01,4.2568840150662845e+02,-3.7147463533452889e+00
mHEM,10,3000,3.5481338923357529e+04,4.2465183954544790e+02,-2.8330618864308612e+01,4.2559582798068823e+02,-3.8168280247274020e+00
mHEM,10,3000,3.6517412725483773e+04,4.2450343847126942e+02,-2.9101889471861003e+01,4.2549981109838723e+02,-3.9217835631938018e+00
mHEM,10,3000,3.7583740428844430e+04,4.2434848743466802e+02,-2.9894340960893377e+01,4.2540017678601964e+02,-4.0296938198948560e+00
mHEM,10,3000,3.8681205463305247e+04,4.2418663868102061e+02,-3.0708527742520289e+01,4.2529674124264795e+02,-4.1406418384076575e+00
mHEM,10,3000,3.9810717055349691e+04,4.2401752522180448e+02,-3.1545015470422456e+01,4.2518931042096153e+02,-4.2547128588968599e+00
mHEM,10,3000,4.0973210981354132e+04,4.2384075976707948e+02,-3.2404381183333960e+01,4.2507767944201680e+02,-4.3719943937551822e+00
mHEM,10,3000,4.2169650342858222e+04,4.2365593361930229e+02,-3.3287213292446239e+01,4.2496163198531167e+02,-4.4925762869553276e+00
mHEM,10,3000,4.3401026364474405e+04,4.2346261556755189e+02,-3.4194111207146982e+01,4.2484093967573205e+02,-4.6165507292371952e+00
mHEM,10,3000,4.4668359215096345e+04,4.2326035067766503e+02,-3.5125685243739845e+01,4.2471536141234901e+02,-4.7440123171977557e+00
mHEM,10,3000,4.5972698853087182e+04,4.2304865904191900e+02,-3.6082556380993005e+01,4.2458464267110907e+02,-4.8750580974522579e+00
mHEM,10,3000,4.7315125896148027e+04,4.2282703443815222e+02,-3.7065356143683921e+01,4.2444851475511194e+02,-5.0097876346604622e+00
mHEM,10,3000,4.8696752516586312e+04,4.2259494301144082e+02,-3.8074725974619966e+01,4.2430669405146710e+02,-5.1483030166044497e+00
mHEM,10,3000,5.0118723362727251e+04,4.2235182180520923e+02,-3.9111317048605663e+01,4.2415888120308853e+02,-5.2907089269880370e+00
mHEM,10,3000,5.1582216507230609e+04,4.2209707729934422e+02,-4.0175789635794779e+01,4.2400476027694339e+02,-5.4371126646796872e+00
mHEM,10,3000,5.3088444423098794e+04,4.2183008380405215e+02,-4.1268812814291934e+01,4.2384399784972152e+02,-5.5876242193760008e+00
mHEM,10,3000,5.4638654988185401e+04,4.2155018191352877e+02,-4.2391063474807922e+01,4.2367624211637639e+02,-5.7423562595492994e+00
mHEM,10,3000,5.6234132519034909e+04,4.2125667676548954e+02,-4.3543225882350747e+01,4.2350112188723369e+02,-5.9014242067204394e+00
mHEM,10,3000,5.7876198834912087e+04,4.2094883631799593e+02,-4.4725990735274230e+01,4.2331824558448551e+02,-6.0649462515392170e+00
mHEM,10,3000,5.9566214352901094e+04,4.2062588952596218e+02,-4.5940054287192787e+01,4.2312720017438863e+02,-6.2330433900190751e+00
mHEM,10,3000,6.1305579214982019e+04,4.2028702448177552e+02,-4.7186117228475887e+01,4.2292755006838235e+02,-6.4058394390514719e+00
mHEM,10,3000,6.3095734448019299e+04,4.1993138645493178e+02,-4.8464883605059399e+01,4.2271883595696704e+02,-6.5834610703745131e+00
mHEM,10,3000,6.4938163157621129e+04,4.1955807588741988e+02,-4.9777059521496199e+01,4.2250057360548112e+02,-6.7660378290590941e+00
mHEM,10,3000,6.6834391756861485e+04,4.1916614636761386e+02,-5.1123351544508800e+01,4.2227225262124352e+02,-6.9537021257742637e+00
mHEM,10,3000,6.8785991230880813e+04,4.1875460246630274e+02,-5.2504465278931924e+01,4.2203333512998449e+02,-7.1465892692507005e+00
mHEM,10,3000,7.0794578438413737e+04,4.1832239759209858e+02,-5.3921103476018487e+01,4.2178325444151204e+02,-7.3448374513788144e+00
mHEM,10,3000,7.2861817451322742e+04,4.1786843174490741e+02,-5.5373964167379128e+01,4.2152141363940046e+02,-7.5485877544448448e+00
mHEM,10,3000,7.4989420933245579e+04,4.1739154930580395e+02,-5.6863738306417929e+01,4.2124718416397769e+02,-7.7579841095531661e+00
mHEM,10,3000,7.7179151558501268e+04,4.1689053664064932e+02,-5.8391107742401466e+01,4.2095990427107580e+02,-7.9731733225993251e+00
mHEM,10,3000,7.9432823472428208e+04,4.1636411988731720e+02,-5.9956742211523093e+01,4.2065887755538841e+02,-8.1943049851948757e+00
mHEM,10,3000,8.1752303794364940e+04,4.1581096250229058e+02,-6.1561296861425497e+01,4.2034337131485950e+02,-8.4215314839604876e+00
mHEM,10,3000,8.4139514164519482e+04,4.1522966297153170e+02,-6.3205408928319386e+01,4.2001261496441731e+02,-8.6550079160386613e+00
mHEM,10,3000,8.6596432336006532e+04,4.1461875242800596e+02,-6.4889694470747855e+01,4.1966579836038949e+02,-8.8948920389153319e+00
mHEM,10,3000,8.9125093813374595e+04,4.1397669232866872e+02,-6.6614744676923038e+01,4.1930207011146138e+02,-9.1413441880125390e+00
mHEM,10,3000,9.1727593538978035e+04,4.1330187215886178e+02,-6.8381121899899668e+01,4.1892053585651428e+02,-9.3945271849367789e+00
mHEM,10,3000,9.4406087628592257e+04,4.1259260718102479e+02,-7.0189355393740755e+01,4.1852025651218395e+02,-9.6546062339703944e+00
mHEM,10,3000,9.7162795157710585e+04,4.1184713628206441e+02,-7.2039936645792466e+01,4.1810024651471701e+02,-9.9217487929821715e+00
mHEM,10,3000,1.0000000000000000e+05,4.1106361990969668e+02,-7.3933314389096154e+01,4.1765947204609228e+02,-1.0196124431779710e+01
mHEM,10,3000,1.0292005271944286e+05,4.1024013811902205e+02,-7.5869889280973823e+01,4.1719684924915424e+02,-1.0477904677071258e+01
mHEM,10,3000,1.0592537251772897e+05,4.0937468884173978e+02,-7.7850008026622575e+01,4.1671124248574870e+02,-1.0767262812845507e+01
mHEM,10,3000,1.0901844923851268e+05,4.0846518625548811e+02,-7.9873957334576374e+01,4.1620146256712786e+02,-1.1064373692710372e+01
mHEM,10,3000,1.1220184543019629e+05,4.0750945945378623e+02,-8.1941957264472293e+01,4.1566626505485101e+02,-1.1369413501139912e+01
mHEM,10,3000,1.1547819846894582e+05,4.0650525136882015e+02,-8.4054154195411002e+01,4.1510434860156982e+02,-1.1682559496551569e+01
mHEM,10,3000,1.1885022274370189e+05,4.0545021799468230e+02,-8.6210613380842645e+01,4.1451435334791063e+02,-1.2003989731283475e+01
mHEM,10,3000,1.2232071190499325e+05,4.0434192800349956e+02,-8.8411310991235439e+01,4.1389485941815730e+02,-1.2333882733183994e+01
mHEM,10,3000,1.2589254117941661e+05,4.0317786272943044e+02,-9.0656125808354489e+01,4.1324438549319899e+02,-1.2672417171974343e+01
mHEM,10,3000,1.2956866975170189e+05,4.0195541671778892e+02,-9.2944830272391997e+01,4.1256138755721565e+02,-1.3019771464173107e+01
mHEM,10,3000,1.3335214321633239e+05,4.0067189868803638e+02,-9.5277081332558538e+01,4.1184425773042784e+02,-1.3376123381483930e+01
mHEM,10,3000,1.3724609610075626e+05,3.9932453320987793e+02,-9.7652410625580188e+01,4.1109132333859083e+02,-1.3741649588330230e+01
mHEM,10,3000,1.4125375446227554e+05,3.9791046299969787e+02,-1.0007021433310622e+02,4.1030084616206648e+02,-1.4116525157032294e+01
mHEM,10,3000,1.4537843856076605e+05,3.9642675195862472e+02,-1.0252974263819047e+02,4.0947102192208735e+02,-1.4500923043807420e+01
mHEM,10,3000,1.4962356560944329e+05,3.9487038902301884e+02,-1.0503008881585367e+02,4.0859998003408708e+02,-1.4895013524931123e+01
mHEM,10,3000,1.5399265260594920e+05,3.9323829300015694e+02,-1.0757017784798948e+02,4.0768578371575012e+02,-1.5298963568087782e+01
mHEM,10,3000,1.5848931924611141e+05,3.9152731825285741e+02,-1.1014875497711620e+02,4.0672643036970572e+02,-1.5712936194892428e+01
mHEM,10,3000,1.6311729092278396e+05,3.8973426155771375e+02,-1.1276437384812162e+02,4.0571985241209899e+02,-1.6137089769422467e+01
mHEM,10,3000,1.6788040181225591e+05,3.8785587007250200e+02,-1.1541538456379752e+02,4.0466391850980096e+02,-1.6571577251569064e+01
mHEM,10,3000,1.7278259805078627e+05,3.8588885054471274e+02,-1.1809992165290309e+02,4.0355643529640497e+02,-1.7016545401360975e+01
mHEM,10,3000,1.7782794100389228e+05,3.8382987981926379e+02,-1.2081589208271093e+02,4.0239514960025519e+02,-1.7472133939580676e+01
mHEM,10,3000,1.8302061063110569e+05,3.8167561677592084e+02,-1.2356096335380506e+02,4.0117775126021127e+02,-1.7938474652486040e+01
mHEM,10,3000,1.8836490894898021e+05,3.7942271569676717e+02,-1.2633255190441496e+02,3.9990187653647178e+02,-1.8415690457654676e+01
mHEM,10,3000,1.9386526359522057e+05,3.7706784116153085e+02,-1.2912781191695638e+02,3.9856511218203519e+02,-1.8903894423865278e+01
mHEM,10,3000,1.9952623149688786e+05,3.7460768456078824e+02,-1.3194362464231213e+02,3.9716500024013493e+02,-1.9403188738938745e+01
mHEM,10,3000,2.0535250264571462e+05,3.7203898219458614e+02,-1.3477658851032982e+02,3.9569904357082589e+02,-1.9913663643684956e+01
mHEM,10,3000,2.1134890398366476e+05,3.6935853503953757e+02,-1.3762301014377161e+02,3.9416471217954808e+02,-2.0435396322215503e+01
mHEM,10,3000,2.1752040340195244e+05,3.6656323015823637e+02,-1.4047889652133372e+02,3.9255945036630027e+02,-2.0968449759101514e+01
mHEM,10,3000,2.2387211385683378e+05,3.6365006377088798e+02,-1.4333994847154938e+02,3.9088068474714549e+02,-2.1512871560788543e+01
mHEM,10,3000,2.3040929760558446e+05,3.6061616589981099e+02,-1.4620155578023190e+02,3.8912583314506412e+02,-2.2068692755810282e+01
mHEM,10,3000,2.3713737056616554e+05,3.5745882658265481e+02,-1.4905879408989011e+02,3.8729231440525740e+02,-2.2635926567798165e+01
mHEM,10,3000,2.4406190680419814e+05,3.5417552347370668e+02,-1.5190642391721408e+02,3.8537755909651838e+02,-2.3214567183025860e+01
mHEM,10,3000,2.5118864315095820e+05,3.5076395078935963e+02,-1.5473889195460239e+02,3.8337902114839096e+02,-2.3804588503558399e+01
mHEM,10,3000,2.5852348395621887e+05,3.4722204936283850e+02,-1.5755033496689396e+02,3.8129419037261761e+02,-2.4405942906233346e+01
mHEM,10,3000,2.6607250597988087e+05,3.4354803758515493e+02,-1.6033458653644439e+02,3.7912060583463887e+02,-2.5018560019066904e+01
mHEM,10,3000,2.7384196342643612e+05,3.3974044308801467e+02,-1.6308518679856684e+02,3.7685587009195433e+02,-2.5642345506205739e+01
mHEM,10,3000,2.8183829312644550e+05,3.3579813473308832e+02,-1.6579539550423675e+02,3.7449766415910744e+02,-2.6277179897689454e+01
mHEM,10,3000,2.9006811986931559e+05,3.3172035463707147e+02,-1.6845820853596436e+02,3.7204376315655514e+02,-2.6922917463214954e+01
mHEM,10,3000,2.9853826189179573e+05,3.2750674994408388e+02,-1.7106637798545418e+02,3.6949205260194566e+02,-2.7579385129007747e+01
mHEM,10,3000,3.0725573652674456e+05,3.2315740371110621e+02,-1.7361243605506300e+02,3.6684054509592613e+02,-2.8246381485034078e+01
mHEM,10,3000,3.1622776601683791e+05,3.1867286470524476e+02,-1.7608872268838039e+02,3.6408739741643427e+02,-2.8923675855627447e+01
mHEM,10,3000,3.2546178349804599e+05,3.1405417545699203e+02,-1.7848741706207085e+02,3.6123092776153698e+02,-2.9611007474308018e+01
mHEM,10,3000,3.3496543915782793e+05,3.0930289814960111e+02,-1.8080057283725432e+02,3.5826963301684083e+02,-3.0308084761896598e+01
mHEM,10,3000,3.4474660657314910e+05,3.0442113778571280e+02,-1.8302015708150088e+02,3.5520220583336078e+02,-3.1014584726493403e+01
mHEM,10,3000,3.5481338923357532e+05,2.9941156215194206e+02,-1.8513809264554556e+02,3.5202755133468867e+02,-3.1730152489245366e+01
mHEM,10,3000,3.6517412725483772e+05,2.9427741800325288e+02,-1.8714630375996123e+02,3.4874480319809339e+02,-3.2454400955166477e+01
mHEM,10,3000,3.7583740428844432e+05,2.8902254304558517e+02,-1.8903676446545094e+02,3.4535333892711026e+02,-3.3186910625537934e+01
mHEM,10,3000,3.8681205463305250e+05,2.8365137315136030e+02,-1.9080154949181795e+02,3.4185279401978113e+02,-3.3927229572610649e+01
mHEM,10,3000,3.9810717055349692e+05,2.7816894446544882e+02,-1.9243288704092726e+02,3.3824307484400657e+02,-3.4674873568779155e+01
mHEM,10,3000,4.0973210981354135e+05,2.7258088998668245e+02,-1.9392321291186701e+02,3.3452436995231483e+02,-3.5429326378955182e+01
mHEM,10,3000,4.2169650342858228e+05,2.6689343034469090e+02,-1.9526522531206197e+02,3.3069715961484565e+02,-3.6190040212884298e+01
mHEM,10,3000,4.3401026364474400e+05,2.6111335855185973e+02,-1.9645193964841920e+02,3.2676222334575061e+02,-3.6956436334336772e+01
mHEM,10,3000,4.4668359215096349e+05,2.5524801861300409e+02,-1.9747674254186833e+02,3.2272064521937830e+02,-3.7727905819424052e+01
mHEM,10,3000,4.5972698853087181e+05,2.4930527800493874e+02,-1.9833344427490437e+02,3.1857381681341360e+02,-3.8503810449596756e+01
mHEM,10,3000,4.7315125896148029e+05,2.4329349407804810e+02,-1.9901632887752686e+02,3.1432343759349726e+02,-3.9283483730242978e+01
mHEM,10,3000,4.8696752516586310e+05,2.3722147463996956e+02,-1.9952020104074555e+02,3.0997151264866460e+02,-4.0066232009532300e+01
mHEM,10,3000,5.0118723362727248e+05,2.3109843304531762e+02,-1.9984042907889577e+02,3.0552034768643205e+02,-4.0851335674850461e+01
mHEM,10,3000,5.1582216507230612e+05,2.2493393822978055e+02,-1.9997298320159626e+02,3.0097254123608127e+02,-4.1638050400097718e+01
mHEM,10,3000,5.3088444423098792e+05,2.1873786026033653e+02,-1.9991446840995036e+02,2.9633097406599865e+02,-4.2425608409126390e+01
mHEM,10,3000,5.4638654988185398e+05,2.1252031206550245e+02,-1.9966215140987794e+02,2.9159879585834983e+02,-4.3213219716916917e+01
mHEM,10,3000,5.6234132519034913e+05,2.0629158810310781e+02,-1.9921398103432904e+02,2.8677940923582418e+02,-4.4000073305263690e+01
mHEM,10,3000,5.7876198834912083e+05,2.0006210076445188e+02,-1.9856860176364876e+02,2.8187645124886939e+02,-4.4785338187621853e+01
mHEM,10,3000,5.9566214352901094e+05,1.9384231542890947e+02,-1.9772536006290568e+02,2.7689377252449452e+02,-4.5568164306112585e+01
mHEM,10,3000,6.1305579214982025e+05,1.8764268507841953e+02,-1.9668430337566988e+02,2.7183541428189864e+02,-4.6347683202190453e+01
mHEM,10,3000,6.3095734448019299e+05,1.8147358538910694e+02,-1.9544617174648579e+02,2.6670558345174237e+02,-4.7123008397958365e+01
mHEM,10,3000,6.4938163157621131e+05,1.7534525123132465e+02,-1.9401238217416324e+02,2.6150862617946262e+02,-4.7893235415333024e+01
mHEM,10,3000,6.6834391756861482e+05,1.6926771550068543e+02,-1.9238500593419312e+02,2.5624900003535720e+02,-4.8657441350382335e+01
mHEM,10,3000,6.8785991230880818e+05,1.6325075110021831e+02,-1.9056673921835684e+02,2.5093124522686020e+02,-4.9414683918015371e+01
mHEM,10,3000,7.0794578438413737e+05,1.5730381686552340e+02,-1.8856086755436564e+02,2.4555995515009599e+02,-5.0163999866715187e+01
mHEM,10,3000,7.2861817451322742e+05,1.5143600816110251e+02,-1.8637122457389626e+02,2.4013974664129046e+02,-5.0904402647796310e+01
mHEM,10,3000,7.4989420933245588e+05,1.4565601271854288e+02,-1.8400214575765622e+02,2.3467523023209350e+02,-5.1634879215593536e+01
mHEM,10,3000,7.7179151558501273e+05,1.3997207225299780e+02,-1.8145841787007004e+02,2.2917098076917895e+02,-5.2354385806400863e+01
mHEM,10,3000,7.9432823472428217e+05,1.3439195023311396e+02,-1.7874522482183735e+02,2.2363150870141033e+02,-5.3061842525447631e+01
mHEM,10,3000,8.1752303794364934e+05,1.2892290609325937e+02,-1.7586809073110098e+02,2.1806123234755447e+02,-5.3756126536717417e+01
mHEM,10,3000,8.4139514164519473e+05,1.2357167605935474e+02,-1.7283282095537584e+02,2.1246445143484851e+02,-5.4436063611481238e+01
mHEM,10,3000,8.6596432336006535e+05,1.1834446064257018e+02,-1.6964544184645135e+02,2.0684532217108162e+02,-5.5100417742633944e+01
mHEM,10,3000,8.9125093813374592e+05,1.1324691877555853e+02,-1.6631213995643594e+02,2.0120783411449736e+02,-5.5747878465133986e+01
mHEM,10,3000,9.1727593538978032e+05,1.0828416845620455e+02,-1.6283920136572465e+02,1.9555578907227141e+02,-5.6377045443953811e+01
mHEM,10,3000,9.4406087628592260e+05,1.0346079370266567e+02,-1.5923295174976818e+02,1.8989278226549197e+02,-5.6986409783988144e+01
mHEM,10,3000,9.7162795157710579e+05,9.8780857554864326e+01,-1.5549969772476791e+02,1.8422218599226474e+02,-5.7574331381929362e+01
mHEM,10,3000,1.0000000000000000e+06,9.4247920811627552e+01,-1.5164566993242607e+02,1.7854713603575144e+02,-5.8139011465435075e+01
mHEM,10,3000,1.0292005271944286e+06,8.9865066165593447e+01,-1.4767696823822703e+02,1.7287052109882936e+02,-5.8678459237195604e+01
mHEM,10,3000,1.0592537251772897e+06,8.5634927389306597e+01,-1.4359950932966311e+02,1.6719497560839505e+02,-5.9190451243602588e+01
mHEM,10,3000,1.0901844923851267e+06,8.1559723219119491e+01,-1.3941897690038903e+02,1.6152287631023225e+02,-5.9672481698605637e+01
mHEM,10,3000,1.1220184543019629e+06,7.7641295626660622e+01,-1.3514077452968365e+02,1.5585634323655006e+02,-6.0121701472538696e+01
mHEM,10,3000,1.1547819846894583e+06,7.3881152188386594e+01,-1.3076998126305133e+02,1.5019724580771225e+02,-6.0534842768549986e+01
mHEM,10,3000,1.1885022274370189e+06,7.0280512339080545e+01,-1.2631130982639898e+02,1.4454721513991271e+02,-6.0908125579491738e+01
mHEM,10,3000,1.2232071190499326e+06,6.6840357360949611e+01,-1.2176906731729972e+02,1.3890766403429481e+02,-6.1237140765352201e+01
mHEM,10,3000,1.2589254117941661e+06,6.3561484064407480e+01,-1.1714711814923744e+02,1.3327981672834534e+02,-6.1516702878738812e+01
mHEM,10,3000,1.2956866975170190e+06,6.0444562223592669e+01,-1.1244884894568621e+02,1.2766475132788815e+02,-6.1740663514402215e+01
mHEM,10,3000,1.3335214321633240e+06,5.7490195978705557e+01,-1.0767713503001930e+02,1.2206345907741179e+02,-6.1901672697091939e+01
mHEM,10,3000,1.3724609610075625e+06,5.4698989570806745e+01,-1.0283430808878177e+02,1.1647692638529621e+02,-6.1990871270881932e+01
mHEM,10,3000,1.4125375446227554e+06,5.2071617972943152e+01,-9.7922124541740772e+01,1.1090624812465855e+02,-6.1997490852007530e+01
mHEM,10,3000,1.4537843856076607e+06,4.9608903210888194e+01,-9.2941734110504370e+01,1.0535278457285770e+02,-6.1908328857392782e+01
mHEM,10,3000,1.4962356560944328e+06,4.7311897436125392e+01,-8.7893648035151173e+01,9.9818380090710164e+01,-6.1707053280929088e+01
mHEM,10,3000,1.5399265260594920e+06,4.5181974147272761e+01,-8.2777706373174425e+01,9.4305670350452985e+01,-6.1373273679274803e+01
mHEM,10,3000,1.5848931924611141e+06,4.3220929351972650e+01,-7.7593043794075228e+01,8.8818518222707851e+01,-6.0881289183871417e+01
mHEM,10,3000,1.6311729092278397e+06,4.1431094953584662e+01,-7.2338053295615666e+01,8.3362639015642259e+01,-6.0198388939442580e+01
mHEM,10,3000,1.6788040181225589e+06,3.9815467253736685e+01,-6.7010347297825206e+01,7.7946507796106729e+01,-5.9282533579655983e+01
mHEM,10,3000,1.7278259805078628e+06,3.8377854220002760e+01,-6.1606715643965423e+01,7.2582691510911872e+01,-5.8079190639287013e+01
mHEM,10,3000,1.7782794100389229e+06,3.7123046125121171e+01,-5.6123080167194161e+01,6.7289825984774083e+01,-5.6517048147003941e+01
mHEM,10,3000,1.8302061063110568e+06,3.6057015380377813e+01,-5.0554445706834791e+01,6.2095574229296801e+01,-5.4502343923806229e+01
mHEM,10,3000,1.8836490894898020e+06,3.5187152940976894e+01,-4.4894847813846866e+01,5.7041064964814339e+01,-5.1911781112046100e+01
mHEM,10,3000,1.9386526359522056e+06,3.4522550664186028e+01,-3.9137297946177576e+01,5.2187494621692338e+01,-4.8584862498252768e+01
mHEM,10,3000,1.9952623149688789e+06,3.4074341598638696e+01,-3.3273727840491453e+01,4.7625641410733941e+01,-4.4318916947448912e+01
mHEM,10,3000,2.0535250264571460e+06,3.3856113561341772e+01,-2.7294936097411775e+01,4.3488503791694910e+01,-3.8875900972641112e+01
mHEM,10,3000,2.1134890398366475e+06,3.3884415780696678e+01,-2.1190542113221259e+01,3.9964893442261669e+01,-3.2020923038644504e+01
mHEM,10,3000,2.1752040340195242e+06,3.4179384184300005e+01,-1.4948955695442942e+01,3.7305516744876932e+01,-2.3623010842801875e+01
mHEM,10,3000,2.2387211385683380e+06,3.4765518539629227e+01,-8.5573756407758133e+00,3.5803211548500045e+01,-1.3828199620884744e+01
mHEM,10,3000,2.3040929760558447e+06,3.5672654696026534e+01,-2.0018381578031414e+00,3.5728779003374584e+01,-3.2118918028352819e+00
mHEM,10,3000,2.3713737056616554e+06,3.6937188360244519e+01,4.7326522246354248e+00,3.7239144472443641e+01,7.3013571264851027e+00
mHEM,10,3000,2.4406190680419812e+06,3.8603624053707385e+01,1.1661858359354154e+01,4.0326650375075957e+01,1.6809163477249744e+01
mHEM,10,3000,2.5118864315095823e+06,4.0726545112097007e+01,1.8801833389918606e+01,4.4857111092779157e+01,2.4780900280862738e+01
mHEM,10,3000,2.5852348395621888e+06,4.3373128619894878e+01,2.6168106732067589e+01,5.0655681776270917e+01,3.1103644294600709e+01
mHEM,10,3000,2.6607250597988088e+06,4.6626363112709420e+01,3.3774338411391007e+01,5.7573636955167174e+01,3.5918122183597603e+01
mHEM,10,3000,2.7384196342643611e+06,5.0589164707007370e+01,4.1630135105068113e+01,6.5515889176740515e+01,3.9451174669377856e+01
mHEM,10,3000,2.8183829312644550e+06,5.5389621813072985e+01,4.9737543070719077e+01,7.4443491289077016e+01,4.1922500782577131e+01
mHEM,10,3000,2.9006811986931562e+06,6.1187610642708286e+01,5.8085449240439274e+01,8.4367310669638599e+01,4.3510135534358831e+01
mHEM,10,3000,2.9853826189179569e+06,6.8182968046707458e+01,6.6640670880596119e+01,9.5340946854298977e+01,4.4344601103851524e+01
mHEM,10,3000,3.0725573652674453e+06,7.6625183463806948e+01,7.5333806307320117e+01,1.0745511208691235e+02,4.4513101002878329e+01
mHEM,10,3000,3.1622776601683795e+06,8.6823959551320925e+01,8.4036836504801798e+01,1.2083290049446053e+02,4.4065460131714026e+01
mHEM,10,3000,3.2546178349804599e+06,9.9158536568611765e+01,9.2527902218521731e+01,1.3562384769423494e+02,4.3018868992470914e+01
mHEM,10,3000,3.3496543915782794e+06,1.1408047197618274e+02,1.0043669062252424e+02,1.5199303572701371e+02,4.1360759528744232e+01
mHEM,10,3000,3.4474660657314910e+06,1.3209793398762559e+02,1.0716216223217116e+02,1.7009877476946522e+02,3.9050093964758368e+01
mHEM,10,3000,3.5481338923357530e+06,1.5371683569028829e+02,1.1175562044375260e+02,1.9004784733167378e+02,3.6018000547783657e+01
mHEM,10,3000,3.6517412725483770e+06,1.7929263893146535e+02,1.1277405498875017e+02,2.1181085395610501e+02,3.2169660458975514e+01
mHEM,10,3000,3.7583740428844434e+06,2.0871973507361619e+02,1.0814895575925175e+02,2.3507472097402800e+02,2.7391110923287560e+01
mHEM,10,3000,3.8681205463305251e+06,2.4088208359848548e+02,9.5212979735748647e+01,2.5901677495658043e+02,2.1567301586342428e+01
mHEM,10,3000,3.9810717055349695e+06,2.7290291193233469e+02,7.1187094946449605e+01,2.8203475287287284e+02,1.4619897210894388e+01
mHEM,10,3000,4.0973210981354131e+06,2.9961826108370235e+02,3.4505391439309037e+01,3.0159861474019004e+02,6.5694991564872280e+00
mHEM,10,3000,4.2169650342858229e+06,3.1428730247940103e+02,-1.3131011677211113e+01,3.1456149155204230e+02,-2.3924423150155207e+00
mHEM,10,3000,4.3401026364474399e+06,3.1138514276490378e+02,-6.5453637611497584e+01,3.1819001526021640e+02,-1.1870838521307389e+01
mHEM,10,3000,4.4668359215096347e+06,2.9017034282939113e+02,-1.1331521444440045e+02,3.1151110041587094e+02,-2.1331278367300506e+01
mHEM,10,3000,4.5972698853087183e+06,2.5557919934328427e+02,-1.4906751090763433e+02,2.9587472001702326e+02,-3.0253032325224869e+01
mHEM,10,3000,4.7315125896148030e+06,2.1524445703836329e+02,-1.6981974733070851e+02,2.7416951484292616e+02,-3.8272106217550231e+01
mHEM,10,3000,4.8696752516586315e+06,1.7569538713064503e+02,-1.7708995028996966e+02,2.4945885342615352e+02,-4.5226489478527434e+01
mHEM,10,3000,5.0118723362727249e+06,1.4067750296117981e+02,-1.7441327823252664e+02,2.2407621797774414e+02,-5.1111197684249881e+01
mHEM,10,3000,5.1582216507230606e+06,1.1150715473944626e+02,-1.6533985266961355e+02,1.9942696016059696e+02,-5.6003807150710983e+01
mHEM,10,3000,5.3088444423098788e+06,8.8082647037000044e+01,-1.5258263695906618e+02,1.7618176355805647e+02,-6.0003092247736774e+01
